Quality;Description
(0.12604977942377865, 'UBRG', 0.6112956810631229, 'UB', 0.4852459016393443);['deck_SnowCoveredIsland_1', 'deck_NarfiBetrayerKing_1']
(0.12604977942377865, 'UBRG', 0.6112956810631229, 'UB', 0.4852459016393443);['deck_NarfiBetrayerKing_1', 'deck_SnowCoveredIsland_1']
(0.1257997657024421, 'BWG', 0.6751824817518248, 'BG', 0.5493827160493827);['deck_ShimmerdriftVale_1', 'deck_MaskedVandal_1']
(0.1256434108527132, 'UBG', 0.6186666666666667, 'UB', 0.4930232558139535);['deck_PoisontheCup_1', 'deck_WeighDown_1']
(0.1256434108527132, 'UBG', 0.6186666666666667, 'UB', 0.4930232558139535);['deck_WeighDown_1', 'deck_PoisontheCup_1']
(0.1256291492975143, 'UBRG', 0.5901960784313726, 'UBR', 0.4645669291338583);['deck_ShimmerdriftVale_1']
(0.12521484647187253, 'URG', 0.7233009708737864, 'RG', 0.5980861244019139);['deck_SarulfsPackmate_2', 'deck_RavenousLindwurm_2']
(0.12458267439817255, 'URB', 0.6190476190476191, 'UB', 0.4944649446494465);['deck_BeholdtheMultiverse_1', 'deck_DeparttheRealm_1']
(0.12458267439817255, 'URB', 0.6190476190476191, 'UB', 0.4944649446494465);['deck_DeparttheRealm_1', 'deck_BeholdtheMultiverse_1']
(0.124429816964028, 'UBRG', 0.5737051792828686, 'UB', 0.4492753623188406);['deck_ShimmerdriftVale_1', 'deck_SkullRaid_1']
(0.124429816964028, 'UBRG', 0.5737051792828686, 'UB', 0.4492753623188406);['deck_SkullRaid_1', 'deck_ShimmerdriftVale_1']
(0.12412480974124812, 'UBG', 0.613013698630137, 'UB', 0.4888888888888889);['deck_PoisontheCup_1', 'deck_KomasFaithful_1']
(0.12412480974124812, 'UBG', 0.613013698630137, 'UB', 0.4888888888888889);['deck_KomasFaithful_1', 'deck_PoisontheCup_1']
(0.12391066775016113, 'URB', 0.6120996441281139, 'UB', 0.4881889763779528);['deck_BeholdtheMultiverse_1', 'deck_LittjaraKinseekers_1']
