Quality;Description
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JeanEricMaximChoupoMoting==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JoeAllen==1', 'MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JackButland==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JeanEricMaximChoupoMoting==1', 'MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JackButland==1', 'MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JoeAllen==1', 'MameBiramDiouf==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JackButland==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1', 'KurtHappyZouma==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['KurtHappyZouma==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JoeAllen==1', 'MameBiramDiouf==1', 'KurtHappyZouma==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'KurtHappyZouma==1', 'JackButland==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['KurtHappyZouma==1', 'MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JackButland==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JackButland==1', 'MameBiramDiouf==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1', 'KurtHappyZouma==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JoeAllen==1', 'MameBiramDiouf==1', 'JackButland==1', 'KurtHappyZouma==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JackButland==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JoeAllen==1', 'JackButland==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JeanEricMaximChoupoMoting==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1', 'JackButland==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JoeAllen==1', 'MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JackButland==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JackButland==1', 'JoeAllen==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JeanEricMaximChoupoMoting==1', 'MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1', 'JoeAllen==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JackButland==1', 'MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JoeAllen==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JoeAllen==1', 'MameBiramDiouf==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1']
(0.5388235294117647, '3-4-2-1', 0.058823529411764705, '4-2-3-1', -0.48);['JackButland==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'JeanEricMaximChoupoMoting==1']
(0.5358293075684379, '4-3-3', 0.48148148148148145, '4-2-3-1', -0.05434782608695652);['ChristianKabasele==1', 'HeurelhodaSilvaGomes==1']
(0.5358293075684379, '4-3-3', 0.48148148148148145, '4-2-3-1', -0.05434782608695652);['HeurelhodaSilvaGomes==1', 'ChristianKabasele==1']
(0.534640522875817, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.044444444444444446);['ChristianKabasele==1', 'HeurelhodaSilvaGomes==1', 'RicharlisondeAndrade==1']
(0.534640522875817, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.044444444444444446);['HeurelhodaSilvaGomes==1', 'ChristianKabasele==1', 'RicharlisondeAndrade==1']
(0.534640522875817, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.044444444444444446);['ChristianKabasele==1', 'RicharlisondeAndrade==1', 'HeurelhodaSilvaGomes==1']
(0.5289945765540258, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.5289945765540258, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.45098039215686275);['KurtHappyZouma==1', 'MameBiramDiouf==1', 'JackButland==1']
(0.5289945765540258, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.5289945765540258, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.45098039215686275);['JackButland==1', 'MameBiramDiouf==1', 'KurtHappyZouma==1']
(0.5260545905707197, '3-4-2-1', 0.06451612903225806, '4-2-3-1', -0.46153846153846156);['MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1', 'JackButland==1']
(0.5260545905707197, '3-4-2-1', 0.06451612903225806, '4-2-3-1', -0.46153846153846156);['JeanEricMaximChoupoMoting==1', 'MameBiramDiouf==1', 'JackButland==1']
(0.5260545905707197, '3-4-2-1', 0.06451612903225806, '4-2-3-1', -0.46153846153846156);['MameBiramDiouf==1', 'JackButland==1', 'JeanEricMaximChoupoMoting==1']
(0.5260545905707197, '3-4-2-1', 0.06451612903225806, '4-2-3-1', -0.46153846153846156);['JackButland==1', 'MameBiramDiouf==1', 'JeanEricMaximChoupoMoting==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'KurtHappyZouma==1', 'JoeAllen==1', 'JackButland==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['KurtHappyZouma==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'JoeAllen==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['JoeAllen==1', 'MameBiramDiouf==1', 'KurtHappyZouma==1', 'JackButland==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'KurtHappyZouma==1', 'JackButland==1', 'JoeAllen==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['KurtHappyZouma==1', 'MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'JackButland==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['JackButland==1', 'MameBiramDiouf==1', 'KurtHappyZouma==1', 'JoeAllen==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['JoeAllen==1', 'MameBiramDiouf==1', 'JackButland==1', 'KurtHappyZouma==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['JackButland==1', 'MameBiramDiouf==1', 'JoeAllen==1', 'KurtHappyZouma==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'JoeAllen==1', 'JackButland==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['JoeAllen==1', 'MameBiramDiouf==1', 'JackButland==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['MameBiramDiouf==1', 'JackButland==1', 'JoeAllen==1']
(0.5245098039215687, '3-4-2-1', 0.07352941176470588, '4-2-3-1', -0.45098039215686275);['JackButland==1', 'MameBiramDiouf==1', 'JoeAllen==1']
(0.5204425204425204, '4-3-3', 0.48148148148148145, '4-2-3-1', -0.03896103896103896);['ChristianKabasele==1', 'HeurelhodaSilvaGomes==1', 'TomCleverley==1']
(0.5204425204425204, '4-3-3', 0.48148148148148145, '4-2-3-1', -0.03896103896103896);['HeurelhodaSilvaGomes==1', 'ChristianKabasele==1', 'TomCleverley==1']
(0.5204425204425204, '4-3-3', 0.48148148148148145, '4-2-3-1', -0.03896103896103896);['ChristianKabasele==1', 'TomCleverley==1', 'HeurelhodaSilvaGomes==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['CraigDawson==1', 'JoséSalomónRondónGiménez==1', 'KieranGibbs==1', 'AhmedHegazy==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['JoséSalomónRondónGiménez==1', 'CraigDawson==1', 'KieranGibbs==1', 'AhmedHegazy==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['CraigDawson==1', 'KieranGibbs==1', 'JoséSalomónRondónGiménez==1', 'AhmedHegazy==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['CraigDawson==1', 'JoséSalomónRondónGiménez==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['JoséSalomónRondónGiménez==1', 'CraigDawson==1', 'AhmedHegazy==1', 'KieranGibbs==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['CraigDawson==1', 'JoséSalomónRondónGiménez==1', 'KieranGibbs==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['JoséSalomónRondónGiménez==1', 'CraigDawson==1', 'KieranGibbs==1']
(0.5185758513931888, '4-3-3', 0.17647058823529413, '4-4-1-1', -0.34210526315789475);['CraigDawson==1', 'KieranGibbs==1', 'JoséSalomónRondónGiménez==1']
(0.5169445352511715, '4-3-3', 0.4492753623188406, '4-2-3-1', -0.06766917293233082);['ChristianKabasele==1', 'AbdoulayeDoucouré==1', 'TomCleverley==1']
(0.5169445352511715, '4-3-3', 0.4492753623188406, '4-2-3-1', -0.06766917293233082);['AbdoulayeDoucouré==1', 'ChristianKabasele==1', 'TomCleverley==1']
(0.5169445352511715, '4-3-3', 0.4492753623188406, '4-2-3-1', -0.06766917293233082);['ChristianKabasele==1', 'TomCleverley==1', 'AbdoulayeDoucouré==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'HeurelhodaSilvaGomes==1', 'RicharlisondeAndrade==1', 'TomCleverley==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['HeurelhodaSilvaGomes==1', 'ChristianKabasele==1', 'RicharlisondeAndrade==1', 'TomCleverley==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'RicharlisondeAndrade==1', 'HeurelhodaSilvaGomes==1', 'TomCleverley==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'HeurelhodaSilvaGomes==1', 'TomCleverley==1', 'RicharlisondeAndrade==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['HeurelhodaSilvaGomes==1', 'ChristianKabasele==1', 'TomCleverley==1', 'RicharlisondeAndrade==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'TomCleverley==1', 'HeurelhodaSilvaGomes==1', 'RicharlisondeAndrade==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'TomCleverley==1', 'RicharlisondeAndrade==1', 'HeurelhodaSilvaGomes==1']
(0.5168627450980392, '4-3-3', 0.49019607843137253, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'RicharlisondeAndrade==1', 'TomCleverley==1', 'HeurelhodaSilvaGomes==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['ChristianKabasele==1', 'AbdoulayeDoucouré==1', 'TomCleverley==1', 'RicharlisondeAndrade==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['AbdoulayeDoucouré==1', 'ChristianKabasele==1', 'TomCleverley==1', 'RicharlisondeAndrade==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['ChristianKabasele==1', 'TomCleverley==1', 'AbdoulayeDoucouré==1', 'RicharlisondeAndrade==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['ChristianKabasele==1', 'TomCleverley==1', 'RicharlisondeAndrade==1', 'AbdoulayeDoucouré==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['ChristianKabasele==1', 'RicharlisondeAndrade==1', 'TomCleverley==1', 'AbdoulayeDoucouré==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['ChristianKabasele==1', 'AbdoulayeDoucouré==1', 'RicharlisondeAndrade==1', 'TomCleverley==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['AbdoulayeDoucouré==1', 'ChristianKabasele==1', 'RicharlisondeAndrade==1', 'TomCleverley==1']
(0.5088090204369274, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.05426356589147287);['ChristianKabasele==1', 'RicharlisondeAndrade==1', 'AbdoulayeDoucouré==1', 'TomCleverley==1']
(0.5063685636856369, '4-3-3', 0.4722222222222222, '4-2-3-1', -0.03414634146341464);['ChristianKabasele==1', 'AbdoulayeDoucouré==1']
(0.5063685636856369, '4-3-3', 0.4722222222222222, '4-2-3-1', -0.03414634146341464);['AbdoulayeDoucouré==1', 'ChristianKabasele==1']
(0.48992133726647, '4-3-3', 0.4722222222222222, '4-2-3-1', -0.017699115044247787);['ChristianKabasele==1']
(0.48823640127987955, '4-3-3', 0.4492753623188406, '4-2-3-1', -0.03896103896103896);['ChristianKabasele==1', 'TomCleverley==1']
(0.4812121212121212, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'TomCleverley==1', 'RicharlisondeAndrade==1']
(0.4812121212121212, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.02666666666666667);['ChristianKabasele==1', 'RicharlisondeAndrade==1', 'TomCleverley==1']
(0.4794210764360018, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.024875621890547265);['ChristianKabasele==1', 'AbdoulayeDoucouré==1', 'RicharlisondeAndrade==1']
(0.4794210764360018, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.024875621890547265);['AbdoulayeDoucouré==1', 'ChristianKabasele==1', 'RicharlisondeAndrade==1']
(0.4794210764360018, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.024875621890547265);['ChristianKabasele==1', 'RicharlisondeAndrade==1', 'AbdoulayeDoucouré==1']
(0.47220651969097416, '3-4-2-1', 0.09289617486338798, '4-2-3-1', -0.3793103448275862);['MameBiramDiouf==1', 'DarrenFletcher==1']
(0.47220651969097416, '3-4-2-1', 0.09289617486338798, '4-2-3-1', -0.3793103448275862);['DarrenFletcher==1', 'MameBiramDiouf==1']
(0.46355446355446356, '4-3-3', 0.45454545454545453, '4-2-3-1', -0.009009009009009009);['ChristianKabasele==1', 'RicharlisondeAndrade==1']
(0.4573245292247493, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.3793103448275862);['MameBiramDiouf==1', 'DarrenFletcher==1', 'JackButland==1']
(0.4573245292247493, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.3793103448275862);['DarrenFletcher==1', 'MameBiramDiouf==1', 'JackButland==1']
(0.4573245292247493, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.3793103448275862);['MameBiramDiouf==1', 'JackButland==1', 'DarrenFletcher==1']
(0.4573245292247493, '3-4-2-1', 0.07801418439716312, '4-2-3-1', -0.3793103448275862);['JackButland==1', 'MameBiramDiouf==1', 'DarrenFletcher==1']
(0.45552825552825554, '3-4-2-1', 0.0918918918918919, '4-2-3-1', -0.36363636363636365);['MameBiramDiouf==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'PhilJagielka==1', 'MichaelKeane==1', 'JordanPickford==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'PhilJagielka==1', 'JordanPickford==1', 'MichaelKeane==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['PhilJagielka==1', 'MorganSchneiderlin==1', 'MichaelKeane==1', 'JordanPickford==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['PhilJagielka==1', 'MorganSchneiderlin==1', 'JordanPickford==1', 'MichaelKeane==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'MichaelKeane==1', 'PhilJagielka==1', 'JordanPickford==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MichaelKeane==1', 'MorganSchneiderlin==1', 'PhilJagielka==1', 'JordanPickford==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'JordanPickford==1', 'PhilJagielka==1', 'MichaelKeane==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['JordanPickford==1', 'MorganSchneiderlin==1', 'PhilJagielka==1', 'MichaelKeane==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'MichaelKeane==1', 'JordanPickford==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MichaelKeane==1', 'MorganSchneiderlin==1', 'JordanPickford==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'JordanPickford==1', 'MichaelKeane==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['JordanPickford==1', 'MorganSchneiderlin==1', 'MichaelKeane==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'PhilJagielka==1', 'MichaelKeane==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'PhilJagielka==1', 'JordanPickford==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['PhilJagielka==1', 'MorganSchneiderlin==1', 'MichaelKeane==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['PhilJagielka==1', 'MorganSchneiderlin==1', 'JordanPickford==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'MichaelKeane==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MichaelKeane==1', 'MorganSchneiderlin==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'JordanPickford==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['JordanPickford==1', 'MorganSchneiderlin==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['MorganSchneiderlin==1', 'PhilJagielka==1']
(0.453971419076105, '3-4-2-1', 0.09803921568627451, '4-3-3', -0.3559322033898305);['PhilJagielka==1', 'MorganSchneiderlin==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'TomCarroll==1', 'KyleNaughton==1', 'ŁukaszFabiański==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'TomCarroll==1', 'KyleNaughton==1', 'AlfieMawson==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'TomCarroll==1', 'ŁukaszFabiański==1', 'KyleNaughton==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'TomCarroll==1', 'ŁukaszFabiański==1', 'AlfieMawson==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'TomCarroll==1', 'AlfieMawson==1', 'KyleNaughton==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'TomCarroll==1', 'AlfieMawson==1', 'ŁukaszFabiański==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['TomCarroll==1', 'FedericoFernández==1', 'KyleNaughton==1', 'ŁukaszFabiański==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['TomCarroll==1', 'FedericoFernández==1', 'KyleNaughton==1', 'AlfieMawson==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['TomCarroll==1', 'FedericoFernández==1', 'ŁukaszFabiański==1', 'KyleNaughton==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['TomCarroll==1', 'FedericoFernández==1', 'ŁukaszFabiański==1', 'AlfieMawson==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['TomCarroll==1', 'FedericoFernández==1', 'AlfieMawson==1', 'KyleNaughton==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['TomCarroll==1', 'FedericoFernández==1', 'AlfieMawson==1', 'ŁukaszFabiański==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'KyleNaughton==1', 'TomCarroll==1', 'ŁukaszFabiański==1']
(0.4524822695035461, '5-4-1', 0.3191489361702128, '4-3-1-2', -0.13333333333333333);['FedericoFernández==1', 'KyleNaughton==1', 'TomCarroll==1', 'AlfieMawson==1']
